femaleID = individual ID,,,,,,,,,,,,
farm = farm number,,,,,,,,,,,,
nestbox = nestbox number,,,,,,,,,,,,
year = year of capture (1st year of study is 2005 = 1),,,,,,,,,,,,
AI5km = proportion of intensive cultures within 5 km radius (in %),,,,,,,,,,,,
date = julian date,,,,,,,,,,,,
days = number of days since laying,,,,,,,,,,,,
time = time of day (0.5 = noon),,,,,,,,,,,,
wing = wing length (mm),,,,,,,,,,,,
mass = body mass (g),,,,,,,,,,,,
tarsus = tarsus length (mm),,,,,,,,,,,,
age = either second-year (SY) of after-second-year (ASY),,,,,,,,,,,,
eggs = clutch size (number of eggs),,,,,,,,,,,,
,,,,,,,,,,,,
femaleID,farm,nestbox,year,AI5km,date,days,time,wing,mass,tarsus,age,eggs
346,1,9,6,38.84698619,147,10,0.5104,122,22.1,12.27,ASY,5
346,1,9,6,38.84698619,159,22,0.5347,122,18.6,NA,ASY,5
346,1,9,7,38.84698619,154,10,0.5104,115,18.04,12.28,ASY,4
265,1,10,1,38.87483292,185,12,0.4896,112,20.19,NA,ASY,4
265,1,10,2,38.87483292,132,4,0.691,114,22.57,NA,ASY,7
476,1,10,3,38.87483292,153,12,0.4556,113,24.08,12.31,ASY,6
476,1,10,4,38.87483292,149,12,0.5507,114,21.25,12.06,ASY,6
768,1,10,5,38.87483292,162,22,0.5347,115,20.67,NA,SY,5
768,1,10,5,38.87483292,152,12,0.5417,115,19.08,11.9,SY,5
623,1,10,6,38.87483292,151,12,0.5313,118,23.17,12.36,ASY,6
993,1,10,7,38.87483292,164,28,0.6146,115,19.23,NA,ASY,7
993,1,10,7,38.87483292,150,14,0.5833,115,22.24,12.59,ASY,7
120,2,1,1,11.48319649,157,14,0.4882,115,22.06,NA,ASY,6
3,2,2,1,11.61447394,151,14,0.4826,117,26,NA,ASY,7
226,2,2,2,11.61447394,150,14,0.4,112,24.84,NA,ASY,7
383,2,2,3,11.61447394,153,11,0.3764,119,22.93,13.22,ASY,5
642,2,2,4,11.61447394,149,13,0.4632,116,21.57,12.69,ASY,5
642,2,2,4,11.61447394,147,11,0.4486,116,23.78,12.75,ASY,5
46,2,3,1,11.7576857,169,14,0.6639,110,20.62,NA,ASY,5
121,2,3,2,11.7576857,154,15,0.4674,114,25.99,NA,ASY,4
121,2,3,2,11.7576857,132,-7,0.6875,115,24.28,NA,ASY,4
121,2,4,1,11.84838648,157,12,0.4889,114,25.95,NA,ASY,5
671,2,4,3,11.84838648,183,12,0.7556,116.5,19.23,11.92,ASY,5
643,2,4,4,11.84838648,147,15,0.4313,118,21.68,12.39,ASY,7
226,2,5,1,11.90169308,163,18,0.4639,110,21.71,NA,SY,6
466,2,5,3,11.90169308,157,13,0.4257,113,23.12,12.53,ASY,7
26,2,6,1,12.07116033,155,15,0.4896,115,22.71,NA,ASY,5
339,2,6,2,12.07116033,130,-8,0.3778,115,20.94,NA,ASY,6
339,2,6,2,12.07116033,150,12,0.4007,113,21.89,NA,ASY,6
708,2,6,4,12.07116033,151,12,0.4465,116,20.73,12.18,ASY,6
108,2,7,1,12.08627713,155,16,0.4875,112,25.21,NA,ASY,6
109,2,7,2,12.08627713,164,15,0.5132,117,19.6,NA,ASY,6
3,2,7,3,12.08627713,157,13,0.4271,115,23.79,12.93,ASY,6
674,2,7,4,12.08627713,149,11,0.4611,118,20.12,12.2,ASY,7
109,2,8,1,12.1992553,155,14,0.4882,112,23.62,NA,ASY,6
432,2,8,2,12.1992553,160,13,0.3972,109,18.66,NA,SY,6
226,2,8,3,12.1992553,155,12,0.5611,114,24.92,12.02,ASY,6
661,2,8,4,12.1992553,159,12,0.466,115,21.37,12.82,SY,6
774,2,8,5,12.1992553,160,25,0.6042,118,19.87,11.7,ASY,6
776,2,8,5,12.1992553,146,11,0.4375,116,22.09,12.49,ASY,6
944,2,8,6,12.1992553,153,11,0.3889,112,22.21,13.01,SY,5
47,2,9,1,12.30507288,151,12,0.484,114,24.21,NA,ASY,5
436,2,9,2,12.30507288,166,17,0.5569,110,21.82,NA,ASY,4
587,2,9,3,12.30507288,165,12,0.8229,116,24.04,12.12,SY,5
673,2,9,4,12.30507288,149,13,0.4583,105,18.73,12.68,SY,5
494,2,9,5,12.30507288,158,24,0.5833,114,21.7,NA,ASY,6
494,2,9,5,12.30507288,144,10,0.625,114,23.85,11.87,ASY,6
945,2,9,6,12.30507288,153,14,0.3889,112,23.68,12.07,SY,5
861,2,9,7,12.30507288,152,16,0.3924,129,21.85,12.43,ASY,5
122,2,10,1,12.3933868,157,13,0.4889,114,25.94,NA,ASY,6
338,2,10,2,12.3933868,130,2,0.4063,119,23.73,NA,ASY,5
566,2,10,3,12.3933868,151,15,0.4035,116.5,20.52,12.16,ASY,7
383,2,10,4,12.3933868,147,12,0.4451,116,22.46,12.67,ASY,6
740,2,10,5,12.3933868,158,26,0.5833,116,19.76,NA,ASY,6
740,2,10,5,12.3933868,144,12,0.625,116,22.66,11.93,ASY,6
740,2,10,6,12.3933868,149,20,0.4236,120,23.28,11.59,ASY,6
740,2,10,7,12.3933868,144,11,0.3924,114,23.11,12.02,ASY,5
413,3,1,2,6.241645981,149,14,0.6347,114,22.21,NA,ASY,4
413,3,1,2,6.241645981,155,20,0.4993,114,19.85,NA,ASY,4
413,3,1,2,6.241645981,135,0,0.5299,119,21.63,NA,ASY,4
745,3,1,4,6.241645981,182,10,0.3979,113,20.27,12.01,SY,4
119,3,2,1,6.241645981,157,14,0.4021,112,23.38,NA,ASY,7
392,3,2,3,6.241645981,180,11,0.7208,116,21.3,12.03,ASY,4
467,3,2,4,6.241645981,158,18,0.5757,115,22.32,12.28,ASY,6
557,3,2,5,6.241645981,158,28,0.5139,105.5,19.73,NA,ASY,6
903,3,2,6,6.241645981,159,10,0.4792,113,17.23,12.06,SY,5
903,3,2,6,6.241645981,177,28,0.4931,113,16.32,NA,SY,5
903,3,2,6,6.241645981,171,22,0.4583,113,16.8,NA,SY,5
903,3,2,6,6.241645981,175,26,0.5625,113,16.29,NA,SY,5
388,3,3,2,6.25914964,155,13,0.4958,107,21.41,NA,ASY,6
467,3,3,3,6.25914964,158,14,0.8208,115,22.63,12.4,ASY,6
650,3,3,4,6.25914964,150,11,0.625,115,19.45,11.98,SY,5
650,3,3,5,6.25914964,148,11,0.5417,114,20.85,11.76,ASY,5
557,3,3,6,6.25914964,151,14,0.4792,110,20.82,11.97,ASY,6
1004,3,3,7,6.25914964,162,26,0.5833,118,21.18,NA,ASY,5
1004,3,3,7,6.25914964,150,14,0.4375,118,22.55,11.52,ASY,5
414,3,4,2,6.339507352,135,-1,0.5667,111,22.48,NA,ASY,6
414,3,4,2,6.339507352,151,15,0.5528,113,20.94,NA,ASY,6
392,3,4,3,6.339507352,154,12,0.5021,120,23.59,12.33,ASY,5
536,3,4,4,6.339507352,168,7,0.5986,113,21.49,12.42,SY,4
27,3,5,1,6.379288397,151,15,0.6146,116,22.22,NA,ASY,5
561,3,5,2,6.379288397,175,34,0.5139,111,20.51,NA,ASY,6
334,3,5,2,6.379288397,129,-12,0.6431,110,19.36,NA,ASY,6
334,3,5,2,6.379288397,151,10,0.559,112,20.37,NA,ASY,6
86,3,5,3,6.379288397,146,12,0.5764,116.5,24.3,12.02,ASY,5
631,3,5,4,6.379288397,144,8,0.4569,119.5,20.57,12.53,ASY,5
726,3,5,4,6.379288397,162,26,0.5833,121.5,21.21,11.97,ASY,5
631,3,5,5,6.379288397,158,28,0.5139,119.5,20.53,NA,ASY,6
631,3,5,5,6.379288397,160,30,0.5625,119.5,19.09,NA,ASY,6
935,3,5,6,6.379288397,147,10,0.4792,117,21.34,11.95,ASY,5
1003,3,5,7,6.379288397,150,13,0.4583,115,20.37,12.62,ASY,6
71,3,6,1,6.409521991,149,14,0.4632,114,19.95,NA,ASY,6
362,3,6,2,6.409521991,153,13,0.5771,119,23.71,NA,ASY,5
362,3,6,2,6.409521991,131,-9,0.5826,118,23.78,NA,ASY,5
362,3,6,2,6.409521991,157,17,0.3104,116,22.83,NA,ASY,5
230,3,6,3,6.409521991,152,16,0.4271,114.5,20.76,11.81,ASY,6
630,3,6,4,6.409521991,144,8,0.4563,118,19.48,12.07,ASY,4
794,3,6,5,6.409521991,182,26,0.4479,112,18.28,NA,SY,5
794,3,6,5,6.409521991,180,24,0.5521,112,18.72,NA,SY,5
794,3,6,5,6.409521991,178,22,0.4514,112,17.98,NA,SY,5
794,3,6,5,6.409521991,168,12,0.5833,112,21.76,12.44,SY,5
230,3,8,2,6.454872382,151,15,0.5604,111,21.91,NA,ASY,4
444,3,8,3,6.454872382,146,14,0.5785,113,23.03,11.3,ASY,6
462,3,8,4,6.454872382,158,21,0.5771,117.5,21.38,11.75,ASY,9
746,3,8,5,6.454872382,158,24,0.5139,119,21.19,NA,ASY,6
978,3,8,6,6.454872382,177,13,0.5,113,19.76,12.39,ASY,5
978,3,8,6,6.454872382,191,27,0.5417,113,17.82,NA,ASY,5
978,3,8,7,6.454872382,150,12,0.4688,115,21.15,11.55,ASY,6
978,3,8,7,6.454872382,164,26,0.5625,115,17.64,NA,ASY,6
392,3,9,2,6.423047546,163,14,0.7938,114,19.28,NA,SY,5
444,3,9,3,6.423047546,166,10,0.6701,113,23.5,11.48,ASY,5
317,3,9,4,6.423047546,150,13,0.6243,117,20.43,11.48,ASY,5
696,3,9,5,6.423047546,144,9,0.4931,115.5,22.81,11.93,ASY,6
822,3,9,6,6.423047546,177,33,0.5,111,18.59,NA,SY,5
822,3,9,6,6.423047546,169,25,0.5313,111,18.96,NA,SY,5
822,3,9,6,6.423047546,155,11,0.4583,111,21.77,12.38,SY,5
822,3,9,6,6.423047546,173,29,0.4583,111,16.38,NA,SY,5
822,3,9,6,6.423047546,171,27,0.4583,111,18.77,NA,SY,5
85,3,10,1,6.402361403,151,14,0.4069,111,20.99,NA,ASY,6
257,3,10,1,6.402361403,171,34,0.8,111,21.3,NA,SY,6
424,3,10,2,6.402361403,151,10,0.5618,108,23,NA,ASY,5
317,3,10,3,6.402361403,156,11,0.7118,114,23.12,11.4,ASY,5
746,3,10,6,6.402361403,143,7,0.4479,127,24.8,11.96,ASY,6
746,3,10,6,6.402361403,161,25,0.4444,122,18.55,NA,ASY,6
746,3,10,6,6.402361403,149,13,0.5521,122,25.05,11.83,ASY,6
746,3,10,6,6.402361403,159,23,0.4792,122,19.19,NA,ASY,6
746,3,10,7,6.402361403,158,22,0.5382,123,21.72,NA,ASY,5
746,3,10,7,6.402361403,146,10,0.4583,123,23.44,12.07,ASY,5
72,4,1,1,6.788237541,149,14,0.4882,114,23.27,NA,ASY,7
335,4,1,2,6.788237541,129,-4,0.6444,118,24.59,NA,ASY,6
335,4,1,2,6.788237541,151,18,0.6174,118,25.72,NA,ASY,6
478,4,1,3,6.788237541,154,14,0.4826,114,22.71,12.65,ASY,6
449,4,1,4,6.788237541,148,12,0.5403,115,20.8,11.81,ASY,7
1016,4,1,5,6.788237541,148,11,0.4868,112,22.5,12.45,ASY,6
1016,4,1,5,6.788237541,160,23,0.4306,112,20,NA,ASY,6
1016,4,1,5,6.788237541,164,27,0.5139,112,19.45,NA,ASY,6
883,4,1,6,6.788237541,149,12,0.4688,114,24.02,11.81,ASY,6
883,4,1,6,6.788237541,159,22,0.5417,114,19.43,NA,ASY,6
502,4,2,3,6.785850678,158,12,0.8215,114.5,20.89,12.6,ASY,5
698,4,2,4,6.785850678,148,12,0.5139,117.5,20.57,11.99,ASY,7
698,4,2,5,6.785850678,160,27,0.4306,118,18.75,NA,ASY,6
698,4,2,5,6.785850678,150,17,0.4688,118,20.23,12.02,ASY,6
698,4,2,6,6.785850678,151,14,0.4583,119,21.75,12.1,ASY,6
964,4,2,7,6.785850678,150,14,0.5313,117,21.35,11.78,ASY,6
48,4,3,1,6.793011266,157,16,0.4479,112,23.77,NA,ASY,6
229,4,3,2,6.793011266,159,14,0.8521,115,20.85,NA,ASY,6
553,4,3,2,6.793011266,171,26,0.7493,118,20.53,NA,ASY,6
501,4,3,3,6.793011266,158,20,0.8229,120,19.52,12.68,ASY,5
564,4,3,3,6.793011266,150,12,0.4569,118,23.58,12.39,ASY,5
564,4,3,4,6.793011266,146,11,0.5417,114.5,23.83,11.3,ASY,6
501,4,3,4,6.793011266,164,29,0.6625,117,18.28,12.47,ASY,6
564,4,3,5,6.793011266,158,30,0.4688,117,21.2,NA,ASY,6
564,4,3,5,6.793011266,154,26,0.5208,117,21.4,NA,ASY,6
564,4,3,5,6.793011266,144,16,0.4931,117,24.53,11.48,ASY,6
501,4,3,5,6.793011266,160,32,0.4306,120.5,20.32,NA,ASY,6
922,4,3,6,6.793011266,163,23,0.4896,118,17.62,NA,SY,5
922,4,3,6,6.793011266,151,11,0.4583,118,20.91,12.06,SY,5
383,4,4,2,6.773916364,147,14,0.5528,114,23.38,NA,ASY,5
699,4,4,4,6.773916364,150,13,0.6236,115,21.07,12.7,ASY,5
699,4,4,4,6.773916364,148,11,0.5167,115.5,20.28,12.52,ASY,5
667,4,4,4,6.773916364,162,25,0.7465,112,20.46,11.79,ASY,5
954,4,4,7,6.773916364,154,11,0.4583,112,20.12,11.56,ASY,6
229,4,5,1,6.768347018,165,17,0.5472,111,21.69,NA,SY,4
336,4,5,2,6.768347018,159,26,0.8535,113,18.94,NA,ASY,6
336,4,5,2,6.768347018,129,-4,0.6458,116,23.84,NA,ASY,6
336,4,5,2,6.768347018,147,14,0.5507,116,22.49,NA,ASY,6
589,4,5,3,6.768347018,166,28,0.6118,120.5,23.67,12.15,ASY,6
449,4,5,3,6.768347018,152,14,0.4576,114,20.49,11.83,ASY,6
589,4,5,4,6.768347018,170,34,0.7965,118,20.21,12.44,ASY,6
589,4,5,4,6.768347018,160,24,0.5049,120,23.35,12.26,ASY,6
652,4,5,4,6.768347018,150,14,0.6222,115,20.76,12.48,ASY,6
589,4,5,5,6.768347018,162,25,0.5313,120,22.94,12.47,ASY,5
317,4,5,5,6.768347018,148,11,0.4861,117,21.59,11.47,ASY,5
317,4,5,5,6.768347018,160,23,0.4306,117,20.49,NA,ASY,5
564,4,5,6,6.768347018,147,11,0.5625,115,25.7,11.28,ASY,6
564,4,5,6,6.768347018,161,25,0.5174,115,20.27,NA,ASY,6
564,4,5,6,6.768347018,162,26,0.4792,115,19.13,NA,ASY,6
564,4,5,6,6.768347018,159,23,0.5833,115,20.27,NA,ASY,6
564,4,5,7,6.768347018,156,22,0.6285,116,22.19,NA,ASY,5
564,4,5,7,6.768347018,158,24,0.4826,116,21.67,NA,ASY,5
564,4,5,7,6.768347018,144,10,0.4514,116,23.56,11.58,ASY,5
110,4,6,1,6.765164534,155,13,0.675,115,23.16,NA,ASY,6
337,4,6,2,6.765164534,147,13,0.55,112,23.32,NA,ASY,6
337,4,6,2,6.765164534,129,-5,0.6472,118,25.12,NA,ASY,6
667,4,6,5,6.765164534,170,31,0.4653,115,19.78,11.73,ASY,6
829,4,6,5,6.765164534,162,23,0.5313,115,20.47,NA,ASY,6
829,4,6,5,6.765164534,166,27,0.4306,115,19.32,NA,ASY,6
829,4,6,5,6.765164534,164,25,0.5139,115,20.38,NA,ASY,6
829,4,6,5,6.765164534,168,29,0.5208,115,19.25,NA,ASY,6
829,4,6,5,6.765164534,150,11,0.4688,115,21.15,12.09,ASY,6
564,4,6,6,6.765164534,167,27,0.5694,115,19.43,NA,ASY,6
946,4,6,6,6.765164534,153,13,0.4271,118,22.18,11.38,SY,6
946,4,6,6,6.765164534,167,27,0.5625,118,18.4,NA,SY,6
922,4,6,7,6.765164534,168,26,0.5208,119,18.03,NA,ASY,6
922,4,6,7,6.765164534,154,12,0.4375,119,18.48,11.8,ASY,6
922,4,6,7,6.765164534,172,30,0.6667,119,17.83,NA,ASY,6
51,4,7,1,6.772325123,151,14,0.4083,117,23.55,NA,ASY,6
111,4,7,2,6.772325123,135,1,0.6,117,22.19,NA,ASY,3
462,4,7,3,6.772325123,156,14,0.5611,114.5,23.1,11.81,ASY,6
573,4,7,4,6.772325123,150,13,0.6271,115,21.82,12.52,ASY,5
449,4,7,5,6.772325123,160,25,0.4306,117,20.4,NA,ASY,6
449,4,7,5,6.772325123,148,13,0.4861,117,21.24,11.94,ASY,6
317,4,7,6,6.772325123,149,11,0.4688,119,24.61,11.09,ASY,5
111,4,8,1,6.774711985,155,16,0.6757,114,22.59,NA,ASY,6
334,4,8,3,6.774711985,156,20,0.559,112,19.7,12.74,ASY,7
632,4,8,4,6.774711985,144,9,0.4917,114,18.72,12.22,ASY,6
862,4,8,7,6.774711985,152,11,0.4375,125,26.55,12.45,ASY,6
573,4,9,3,6.776303227,154,11,0.4813,117,22,13.07,ASY,5
548,4,9,4,6.776303227,148,13,0.525,115,19.98,12.19,ASY,6
853,4,9,5,6.776303227,178,23,0.4722,117,18.12,12.15,SY,5
975,4,9,7,6.776303227,168,13,0.5417,117,20.77,11.67,ASY,5
205,4,10,1,6.775507606,161,12,0.5,108,24.36,NA,SY,5
317,4,10,2,6.775507606,153,16,0.6431,115,24.24,NA,ASY,6
548,4,10,3,6.775507606,174,11,0.7931,114,17.75,12.27,ASY,4
536,4,10,5,6.775507606,150,11,0.4618,117,21.26,12.26,ASY,6
449,4,10,6,6.775507606,149,12,0.4688,115,22.01,12.19,ASY,6
989,4,10,7,6.775507606,158,24,0.4583,112,20.35,NA,ASY,5
989,4,10,7,6.775507606,144,10,0.4514,112,23.3,12.74,ASY,5
161,5,1,1,3.042454331,153,14,0.3333,115,22.25,NA,ASY,6
405,5,1,2,3.042454331,134,-2,0.3451,115,22.03,NA,ASY,4
405,5,1,2,3.042454331,148,12,0.6264,112,22.95,NA,ASY,4
481,5,1,3,3.042454331,156,12,0.4049,116,21.7,12.58,ASY,6
129,5,2,1,2.999490803,159,17,0.5076,114,23.3,NA,ASY,5
328,5,2,2,2.999490803,152,15,0.5507,112,24.47,NA,ASY,7
328,5,2,2,2.999490803,128,-9,0.6361,111,22.72,NA,ASY,7
524,5,2,3,2.999490803,158,13,0.4125,117,18.44,12.26,ASY,6
710,5,2,4,2.999490803,154,11,0.3854,115,21.26,12.32,ASY,6
831,5,2,5,2.999490803,161,24,0.7118,121,19.58,NA,ASY,7
831,5,2,5,2.999490803,151,14,0.5625,121,23.61,12.58,ASY,7
831,5,2,6,2.999490803,162,24,0.6875,121,20.59,NA,ASY,7
831,5,2,6,2.999490803,152,14,0.5556,121,21.86,12.45,ASY,7
996,5,2,7,2.999490803,155,12,0.6146,123,22.29,12.62,ASY,7
96,5,3,1,2.974826555,153,13,0.4368,113,21.04,NA,ASY,6
318,5,3,2,2.974826555,154,14,0.7486,112,26.27,NA,ASY,6
482,5,3,3,2.974826555,168,24,0.5431,122,22.33,12.63,ASY,5
523,5,3,3,2.974826555,158,14,0.4118,117,19.26,11.79,ASY,5
482,5,3,3,2.974826555,156,12,0.4049,124.5,22.21,12.54,ASY,5
684,5,3,4,2.974826555,158,13,0.4444,114,21.13,11.62,SY,6
710,5,3,5,2.974826555,165,27,0.7292,115,20.66,NA,ASY,6
710,5,3,5,2.974826555,161,23,0.7118,115,20.53,NA,ASY,6
906,5,3,6,2.974826555,154,25,0.4965,119,21.87,NA,ASY,4
906,5,3,6,2.974826555,142,13,0.4931,119,26.73,12.2,ASY,4
948,5,3,6,2.974826555,154,25,0.4965,120,20.06,12.05,ASY,4
906,5,3,7,2.974826555,159,24,0.7188,117,22.24,NA,ASY,4
906,5,3,7,2.974826555,147,12,0.5729,117,22.53,11.94,ASY,4
5,5,4,1,2.93504551,153,13,0.4382,112,22.49,NA,ASY,5
382,5,4,2,2.93504551,146,13,0.6125,114,19.84,NA,SY,5
685,5,4,4,2.93504551,158,11,0.4444,113.5,23.97,12.41,SY,5
832,5,4,5,2.93504551,159,22,0.691,117,20.01,NA,ASY,6
832,5,4,5,2.93504551,151,14,0.5625,117,20.3,11.9,ASY,6
710,5,4,6,2.93504551,150,16,0.5972,118,23.72,12.36,ASY,5
958,5,4,7,2.93504551,155,10,0.6146,114,20.3,12.31,SY,5
213,5,5,1,2.919928712,163,15,0.316,112,23.16,NA,ASY,7
357,5,5,2,2.919928712,150,14,0.4146,112,23.09,NA,ASY,7
357,5,5,2,2.919928712,130,-6,0.6674,111,20.44,NA,ASY,7
522,5,5,3,2.919928712,158,11,0.4111,116,19.75,11.97,ASY,5
688,5,5,4,2.919928712,162,10,0.5806,113.5,20.97,12.62,SY,4
916,5,5,6,2.919928712,148,12,0.5972,112,23.66,12.47,ASY,6
947,5,5,6,2.919928712,154,18,0.4965,123,20.39,11.94,ASY,6
995,5,5,7,2.919928712,165,23,0.7569,116,20.92,NA,ASY,6
995,5,5,7,2.919928712,155,13,0.6042,116,24.13,12.15,ASY,6
180,5,6,1,2.940614856,155,13,0.7549,114,24.67,NA,ASY,6
5,5,6,2,2.940614856,130,-5,0.6764,111,21.36,NA,ASY,7
5,5,6,2,2.940614856,149,14,0.6257,111,22.08,NA,ASY,7
519,5,6,3,2.940614856,156,13,0.4063,111.5,21.63,11.07,ASY,6
706,5,6,4,2.940614856,150,13,0.4167,110,18.75,11.88,ASY,6
834,5,6,6,2.940614856,152,11,0.5556,115,21.7,11.92,ASY,5
163,5,7,1,2.947775444,153,12,0.4389,112,22.91,NA,ASY,5
356,5,7,2,2.947775444,154,17,0.7472,113,21.36,NA,ASY,6
356,5,7,2,2.947775444,130,-7,0.6736,115,19.14,NA,ASY,6
405,5,7,3,2.947775444,158,14,0.3965,117.5,19.78,12.18,ASY,6
